Price,A. Income,A. House Age,A. Num Rooms,A. Num Bedrooms,A. Population
1357250.6,71053.695,7.005152,7.445904,6.48,29359.205
1181630.6,60721.098,6.440954,6.942446,4.2,29978.658
1294615.0,70204.38,6.3650045,6.4949665,4.11,38773.094
911656.1,62347.25,4.4595323,7.408146,5.42,37499.004
1149327.6,73688.59,6.2633204,7.576034,3.42,30994.8
867714.4,45685.25,5.3424683,8.093672,5.02,30345.59
973068.56,70689.37,5.8652463,6.4629006,3.29,21350.1
1084408.5,74510.79,5.8302402,7.930393,5.19,9579.072
2275455.2,98468.25,7.035383,6.6292334,3.05,50676.312
1233205.2,69275.05,6.131326,6.2504478,2.5,40144.75
1906024.6,65969.71,7.3259754,8.020966,4.09,61772.758
1412626.5,65897.664,6.1553383,6.5201197,3.01,49667.605
1208761.0,72110.51,6.9897118,7.050242,5.33,23411.945
1710924.4,82069.664,5.4914193,6.368113,2.38,47005.496
750119.75,47422.746,5.8915067,5.3365345,2.16,42771.406
1361828.9,71713.8,6.446438,7.8452406,6.15,26861.133
904785.2,42348.164,6.791701,8.386485,6.41,33609.695
980141.25,61393.05,4.38618,7.8672557,6.33,44258.902
798254.25,63783.53,5.6798806,6.429997,2.0,32620.408
1026505.8,59803.152,6.7141724,6.9086285,4.05,30788.305
1692336.0,92201.21,5.2351656,6.451214,4.03,45452.28
1405505.2,75967.13,5.9393697,6.1116586,2.32,38897.09
946182.06,61300.28,5.7644343,7.111451,3.35,33922.633
1723775.0,77695.01,6.720502,6.309416,2.34,42122.535
1238406.2,66764.4,5.0981174,8.646249,6.18,28467.21
1317160.4,56734.156,6.507847,7.572747,6.45,35452.59
1155752.8,66138.17,5.446191,7.177924,4.42,40675.797
1040086.7,48747.156,6.1884413,8.847507,5.49,31266.902
1266947.2,73101.22,4.640185,7.385125,6.32,39998.46
1422231.0,69248.805,5.6454797,6.6997685,3.5,57771.293
1224778.6,49825.848,6.358267,8.384392,6.15,46399.81
973096.4,67557.22,6.0361304,6.1938353,2.49,18468.814
512252.8,59047.8,4.9541216,7.5337334,3.36,26365.145
906419.3,60889.39,6.1057444,6.410509,3.47,32997.64
1114667.2,75409.23,4.8579135,7.3273487,3.32,33413.266
1278365.8,60770.074,6.695839,6.982131,2.07,38047.13
1720670.9,92106.805,6.3056817,6.751435,4.1,32483.36
1534295.2,77256.68,6.3160324,7.377009,4.35,31886.71
1066040.8,69071.9,5.799068,7.0815387,3.12,32106.895
1428399.0,79817.664,6.019475,8.073787,5.41,31765.902
855424.0,85172.83,3.9448638,5.5130405,2.17,26018.016
853084.1,63765.47,4.833812,5.911176,2.2,44863.715
934610.4,71028.18,3.895831,6.6237755,2.5,43922.63
1571781.6,82681.234,6.2105055,7.938068,3.4,30054.861
927163.8,49435.535,6.5373645,6.0525184,3.34,43441.996
1227569.0,69139.68,6.5310297,6.794572,4.49,29683.809
671802.06,52642.48,3.9214768,7.1640725,4.46,50133.016
1705918.1,88345.96,6.7277,5.7833624,3.06,41216.266
1198916.0,70558.836,5.9213295,7.589188,5.43,24867.498
1230097.5,55242.59,5.9221706,7.874599,4.29,48812.883
764636.0,50802.668,6.7991443,6.9113584,4.18,23725.783
1553854.4,79700.74,6.159166,8.669264,6.38,31348.74
1451930.6,68400.24,5.658586,6.721714,3.2,51988.703
1063491.8,59107.29,7.10909,6.445234,2.29,37556.11
1226180.8,71650.46,6.53985,6.5727024,4.03,33925.426
1220987.0,51168.43,7.51173,7.0833263,3.1,30369.193
1480227.5,82635.336,6.4041514,7.0688953,6.48,33770.246
1641874.0,76126.01,6.709721,5.388463,4.48,51054.516
1262963.9,83320.0,6.239461,6.125859,3.03,31552.545
1444573.0,85468.53,4.739573,7.022863,5.43,46505.79
1358983.5,81665.58,5.5659256,6.045749,4.35,34753.883
635530.9,74385.14,3.6132255,6.0792723,2.07,20951.348
1670183.1,86818.07,5.9997916,6.240497,3.11,41440.434
841236.2,63911.617,5.7301497,6.845287,2.43,15576.445
1581865.5,84095.89,6.217533,8.039115,3.11,21330.988
1841495.5,58435.258,6.92622,7.8300905,3.02,61205.816
1891398.2,78229.555,5.7651377,6.308682,4.16,60747.203
1832230.1,78160.305,6.94012,7.9315395,5.43,39984.957
1062095.5,72757.63,4.0450253,7.570622,6.35,39088.4
970044.7,48125.48,7.4498277,6.452137,4.42,40090.91
1528900.9,76883.484,7.3866916,7.4399543,3.04,26262.508
1107159.8,69266.086,5.8919463,7.148314,3.4,37180.5
1300031.2,71445.086,6.1022873,8.2557745,3.1,24318.53
1547737.0,77467.77,5.7795835,5.939875,4.26,43628.953
1248741.9,78578.34,3.241716,8.100931,4.19,35399.906
1205568.4,58909.312,5.714293,7.7039204,6.38,40865.816
993637.06,67270.836,4.6143165,7.3500195,4.5,33036.305
1813856.4,76908.234,6.105221,8.181346,4.4,51630.426
1822438.4,81272.4,7.123967,7.1699495,3.33,44406.457
1166925.1,72827.49,5.1387963,8.74509,5.32,14931.2705
952439.7,69396.36,4.8428483,6.3011456,4.17,34932.293
1659100.1,75299.61,8.176697,5.3322644,3.01,34129.242
1181995.4,75258.78,6.7209854,5.588733,4.32,37245.945
1124043.0,71322.71,6.3082952,6.486406,2.47,25948.645
1219637.4,64429.984,6.436975,7.4793706,3.31,39055.824
867082.8,63797.58,5.689564,7.305668,4.38,26094.906
1385979.0,70333.46,5.7589226,6.531335,4.05,44795.53
725040.9,49345.426,6.2767234,8.12399,5.04,15113.587
1409762.1,56073.89,6.576733,6.9590554,4.4,64149.68
1036704.7,68419.336,5.8695626,7.5508733,6.08,30464.258
717273.2,69654.35,3.59483,8.073848,3.48,27022.76
1642478.8,96901.08,4.697998,8.317775,4.1,32824.797
585440.44,49160.305,5.078184,7.9926453,6.13,28382.707
602209.56,48498.14,5.1278257,8.737025,3.04,30749.645
1340227.2,73112.85,6.6769423,6.93716,2.41,32126.771
1430051.1,57190.758,5.592552,8.399223,4.19,45340.78
1101120.2,67775.55,5.049142,7.8452497,3.17,38345.582
897223.44,52599.086,6.641146,8.44043,3.03,31590.385
1409318.6,66655.97,6.3772774,6.969331,4.35,36142.97
1226067.4,64635.457,5.168105,7.606841,3.38,37866.633
910099.6,87272.09,5.025866,7.1847653,5.39,7522.333
1492009.6,77223.305,6.239197,7.390582,3.49,36454.297
1555806.0,74420.055,6.591288,6.5002933,2.42,40250.887
1487855.5,73611.69,4.756446,7.766507,4.23,38294.074
995144.1,63320.137,6.400971,7.9587617,3.44,22076.152
1151006.1,82383.03,6.767889,5.0048094,4.36,28614.54
1760880.5,93876.43,6.2956786,7.2595677,6.1,29096.52
1067000.4,62717.684,6.0224557,6.0161586,2.01,38535.668
1430796.8,84366.445,4.4056044,7.420491,6.12,48150.254
981753.25,77208.64,4.8049145,6.9512544,2.08,28550.48
1102516.6,77177.445,3.9702444,5.8009033,3.1,52057.055
1334377.2,80770.67,6.187704,6.3107095,4.33,31518.008
1395218.6,72915.04,5.4667416,7.128905,5.06,42030.42
1227167.4,64826.867,5.5924025,7.154986,3.29,36342.715
1315568.1,79575.25,5.2337856,5.860112,2.11,43679.484
1643339.0,75302.11,6.2952604,8.482698,6.4,33424.426
1354417.6,76942.51,5.2401032,8.622785,6.45,28717.96
1273868.1,70627.734,5.696017,5.407523,4.16,41602.023
1343824.2,65081.586,5.43357,9.212519,5.14,37594.492
692229.44,72752.22,5.203791,5.5779424,2.03,29034.32
1411054.4,72099.664,5.5460653,6.4666452,3.41,36902.145
832475.2,51747.914,6.648548,6.2127,4.41,29749.623
1076334.1,56815.742,6.913899,5.4079747,2.01,35516.41
1309829.9,60584.414,6.564574,7.451736,3.44,46635.77
1130844.0,80238.586,4.9909935,7.0173044,3.22,34271.1
784503.4,60062.695,4.169137,7.383503,3.24,45347.934
1378399.1,76339.625,5.2190485,8.185237,3.32,45735.188
983537.5,60319.43,6.664388,7.2476873,4.38,33337.766
1737981.5,91083.57,5.5549736,7.129301,5.47,41734.832
1314359.5,73327.766,5.485975,7.387126,5.28,41378.875
1372969.2,54236.695,5.643911,8.473199,3.27,65857.93
998855.56,54726.703,5.684473,6.924629,4.41,38582.56
1473540.8,61247.332,6.082523,6.9187384,2.04,61075.6
1816217.0,74551.98,6.8933167,7.504692,6.18,44843.195
1127082.2,56962.45,6.3485947,6.055685,3.16,43181.51
1427832.1,59665.574,6.6929474,7.3775525,3.14,48128.957
959243.6,72353.58,4.6785045,7.5942626,6.06,15395.06
1202452.8,55101.855,5.0488114,8.521505,5.32,41219.32
1463442.9,62472.16,6.7045116,7.6651735,6.48,37618.676
1120851.5,79020.65,4.2156715,6.255675,2.02,34405.48
696467.2,56402.543,3.1448941,8.075309,5.23,29689.695
631656.5,61056.145,4.1442914,8.4600935,5.03,18606.658
1366988.2,55558.465,6.791913,7.197255,6.11,56250.465
1919053.5,89760.914,6.080595,7.002024,6.06,54061.258
1460341.0,55529.906,6.8218613,9.024793,4.05,45008.242
935488.6,75534.28,4.545027,7.0960197,6.46,27730.75
896246.1,73266.0,4.6681633,5.7081194,4.12,30667.234
894203.56,61611.75,5.994479,7.0091286,3.34,18947.559
1353729.5,66790.96,5.555781,7.372765,6.22,47064.023
1496177.4,69604.52,5.487953,7.726052,4.34,41785.91
629657.6,43241.984,6.435396,6.6991224,2.39,29478.531
549167.94,51510.7,5.6379557,6.6557627,4.45,31773.29
1737582.2,80315.49,7.0561466,5.1237955,3.45,39733.598
1247281.8,65483.254,7.5330973,7.038452,4.05,33303.473
1779899.0,92736.0,6.0642285,6.8480415,4.36,47376.47
1032663.0,62678.336,5.1250196,6.471035,3.45,44965.312
1815809.6,86583.94,6.0962777,7.128357,5.16,45514.15
1387114.4,62369.715,6.704222,6.544808,2.24,47224.758
1262012.9,55624.67,7.4702177,6.862836,3.18,45644.242
1432318.5,63421.902,7.5949545,8.777736,3.09,11511.387
1501622.1,77521.055,6.4447284,7.0775537,5.43,32624.646
1275677.0,73370.48,5.9140773,5.8354206,4.42,47740.76
1476989.1,82768.62,7.135406,7.0571823,4.2,23581.385
796289.3,68368.04,5.830975,7.061031,5.13,22033.117
707345.06,67041.97,6.021458,5.3468304,3.39,15633.099
1318231.4,55507.312,7.146273,8.061203,6.22,44669.457
1020861.3,43795.31,6.451642,7.8811374,6.5,48114.023
1527691.8,67754.69,5.1799064,7.591352,5.23,51905.89
1536234.8,78088.23,5.182873,8.362548,3.33,33389.766
1482123.6,67909.38,7.5201416,6.5096164,4.03,36742.344
657169.3,51967.234,5.592889,7.1058335,5.1,21454.2
1390200.2,81707.234,5.214914,6.5577927,4.49,37968.887
613788.3,59865.77,4.6402645,6.388986,4.21,30905.016
677772.4,61544.582,2.9227362,7.79162,3.01,30699.387
1535946.6,80228.6,5.0600314,8.7670145,3.29,27255.25
990004.75,60865.4,5.4908247,6.2303457,4.46,43351.375
1039380.75,59866.95,5.87033,5.8990765,4.16,32064.598
1107287.0,64769.645,4.2146416,7.6958566,4.16,43510.94
1340909.8,89286.086,5.407139,6.797126,2.45,26176.766
1335883.9,83373.016,6.6042786,7.419499,5.36,25663.229
1015010.56,59278.945,5.945139,8.847869,3.16,12351.72
676979.7,71232.914,4.235712,5.8002596,2.07,31088.89
1110114.2,72102.555,5.784712,5.847044,2.38,41409.168
1641030.5,80528.5,5.6426287,8.560019,5.3,37717.254
914378.3,54051.023,5.3657613,7.6544476,3.21,27822.496
1258563.9,66465.37,5.6239386,7.0798097,6.21,41130.09
1440909.0,70085.945,4.4357615,7.13111,5.22,51446.69
1624137.6,75475.51,6.206884,7.602107,6.4,47447.875
1869886.2,88824.51,7.6747394,6.700035,4.06,28715.7
1302748.9,65948.92,4.007017,8.85437,3.1,41260.918
1429529.6,68219.516,5.677914,8.221348,6.22,42342.58
1023162.94,74881.06,5.2685533,7.3949203,3.17,23526.498
673571.4,59886.418,3.4434578,5.7246075,3.5,54546.83
1657667.4,75291.06,5.387353,7.295146,4.06,48224.14
1392083.9,69350.8,6.910415,8.288049,4.29,36779.06
1360100.8,79687.766,6.010368,7.3373938,6.09,20867.67
1103021.4,61679.17,6.3531666,7.111842,5.41,34867.984
1322914.0,77527.54,6.4619956,5.865716,4.0,41812.8
1305185.5,65010.555,6.2999516,7.5298457,6.32,34706.867
1431517.4,60503.004,6.5655117,7.4224715,5.17,49155.508
1137447.0,52282.12,6.9258924,6.7841682,3.05,45867.875
1010477.4,54293.14,4.7032156,6.93551,4.23,49751.633
1449033.4,64912.516,7.1860986,6.0287824,4.18,48685.42
1064569.6,70213.65,5.9135566,5.829801,3.26,34386.43
607249.44,48640.105,3.6642938,8.609398,4.07,33381.24
1202228.0,64534.465,3.8833635,7.3829727,4.22,52933.67
816813.56,58337.23,5.233592,5.6836348,2.18,38235.03
1598159.2,78845.766,6.2000756,5.6455436,2.3,54845.496
1658381.0,74691.95,5.492571,7.9372764,5.29,55403.094
1312093.4,68217.68,6.3734436,6.5863366,3.32,49240.84
647982.6,55306.14,6.1258574,6.4103184,4.06,32142.947
1492786.6,69012.77,6.981767,9.841096,5.09,33069.76
627733.75,60846.617,4.072355,7.6665564,3.16,28172.064
1827500.9,93838.09,4.2671843,8.54465,5.5,44138.008
1339254.8,78918.87,4.646331,7.4462624,3.5,36711.625
1620949.4,83896.36,6.54153,5.258022,4.36,43672.63
1637944.6,78501.86,6.9007654,6.90411,3.18,34685.816
1216888.0,78239.41,4.5651393,7.0348697,3.05,36936.63
1555497.5,70220.05,5.962877,6.7861557,4.47,46222.46
873048.3,62184.54,4.925758,7.427689,6.22,26008.309
846055.7,68201.414,4.1969476,5.9699593,2.3,43468.164
1028493.6,66862.875,7.484642,6.2338233,3.49,15325.648
1569600.5,83638.12,7.0135903,7.0016365,4.29,24565.977
1798232.8,81149.73,5.481563,7.076297,3.45,54929.67
1402146.9,75318.695,4.6419005,8.752957,3.45,33280.59
398909.5,50847.113,4.973274,5.355861,4.38,34763.703
933157.3,70090.32,5.3687367,6.201133,2.36,26390.81
712285.8,63629.848,3.563672,7.7602634,5.31,33517.684
1261927.4,67076.055,4.7365403,7.2312183,3.12,40406.516
1063964.2,61909.043,6.2283425,6.593138,4.29,28953.926
1302029.0,66623.695,5.9236665,6.9421434,2.03,47995.1
1957891.6,82391.516,7.107876,7.696546,3.02,33232.344
849153.1,62917.32,5.4690104,6.0245233,2.14,36845.305
1070720.0,61214.742,7.099049,7.5185237,6.25,32254.398
714166.4,55952.688,4.8469763,6.3248067,3.03,30758.28
1441882.5,93993.4,6.145817,5.1397524,3.29,37062.484
693681.0,69436.14,3.715278,7.671624,3.07,30884.955
1060123.8,67295.016,4.789686,6.979584,3.23,40190.098
1535262.5,77825.23,6.720493,7.4252853,5.17,31439.97
1454681.9,54432.457,6.8825727,8.003499,5.38,41557.58
1062593.5,58180.418,5.079457,7.592727,3.07,36506.977
1907859.0,88904.336,6.845593,6.4383407,2.42,41807.6
965318.7,79442.51,6.3006,5.983205,2.45,4114.4893
1109640.0,67389.91,6.269637,5.908485,2.35,34710.207
1118595.1,64381.08,5.7853546,6.575241,3.2,44712.477
1049661.0,70881.44,4.916936,7.6322837,4.28,36040.207
2294647.8,82859.59,8.090383,6.927192,4.41,60040.547
1356062.1,66736.99,5.4536667,7.4257774,6.26,54086.902
989903.6,66274.45,7.1719966,5.060175,3.15,30082.068
1499243.1,64621.637,7.2443867,6.4376335,3.12,44288.086
1160246.8,67285.32,5.663164,6.62734,2.21,37956.293
1302347.6,69916.81,6.2568903,5.8599863,2.33,41686.414
1553311.1,85802.97,6.160451,6.858252,4.17,26139.268
945252.2,77459.76,4.28245,5.9800787,4.48,37910.297
1158697.6,69612.4,6.044502,7.776882,6.36,26489.312
1261239.2,74898.66,7.330481,4.8781686,3.45,32530.256
1257282.1,59483.934,6.5307355,6.9625382,3.21,38894.227
1279464.6,68527.54,5.6518936,7.670623,4.38,34977.453
943854.75,48278.86,5.257101,7.4355016,6.43,51148.227
1404540.8,74333.53,6.6383286,5.408034,2.1,41440.2
1296636.2,91118.125,4.8405404,7.5241656,5.08,23038.45
1450996.0,75667.79,5.5881686,6.938119,2.27,46782.387
1654965.2,81754.914,5.7530665,8.06622,4.04,42975.617
1030866.94,62314.215,5.9174576,6.0969133,3.21,48263.035
1204103.1,64421.25,7.382656,5.105793,4.14,42873.05
1115721.6,68631.71,5.152323,6.7325516,3.05,39635.83
606863.1,60317.777,3.5164375,7.033852,3.42,32276.035
971175.0,58387.977,6.716497,7.3922834,3.02,28318.264
1029855.7,62406.53,4.8992133,7.2541785,6.12,30541.1
1246791.0,81025.445,5.888375,6.386953,4.02,25851.04
1146886.1,75951.57,6.0740976,5.056734,2.33,35230.8
1075550.2,73480.21,6.1810274,6.677806,4.35,19481.385
1074263.4,67535.21,6.798691,6.469379,2.02,32375.826
1115394.4,61577.43,6.5436172,6.847702,2.27,34810.293
1496210.2,73388.48,5.2057085,8.558765,3.15,41648.11
1299992.0,57730.32,5.105381,9.001899,6.06,42451.305
1446983.5,68101.125,7.41091,6.278729,4.07,29827.666
1257376.1,63513.47,6.2321258,6.6773376,4.11,46819.13
1549303.5,75866.04,6.258641,6.258952,2.48,36698.65
828477.3,58696.594,6.091468,6.649684,3.35,21434.064
1642011.4,76415.55,6.1632566,6.583689,2.15,52719.914
847387.2,71090.65,4.978978,6.2303658,2.33,26030.463
968082.2,67470.51,4.7584605,6.862994,2.33,32200.516
1495384.0,65244.875,7.7290316,7.009954,6.03,39757.703
678721.9,61249.566,4.1775503,6.39531,3.16,30288.7
1427551.1,77502.48,6.5032873,6.868717,4.49,39075.64
1093873.2,51445.188,6.841166,7.4828167,5.16,44966.066
1653232.5,73956.99,6.886298,6.2512393,2.33,46775.81
1178272.2,70221.36,5.1968107,6.993504,3.15,39692.105
755843.7,58354.574,5.5162926,6.4275975,3.18,35765.75
1210366.5,79274.8,3.870869,8.13896,5.18,42773.613
980231.25,58195.29,5.9167666,6.539603,2.33,31789.973
1122083.2,68001.195,5.057511,7.228938,4.41,47116.062
1441376.4,80174.92,5.6557255,6.8471913,3.18,45233.33
1251794.1,57160.203,6.89326,6.921532,3.13,43467.15
1257217.2,70799.77,6.212565,7.321569,5.06,33865.617
1986811.1,95000.79,5.3701925,8.030299,5.45,44202.656
1550242.0,76808.34,7.4224668,6.7399087,4.21,31129.643
1305127.4,63167.195,5.846446,7.6245136,3.4,34317.5
940162.75,68366.34,4.3279243,5.370211,2.17,42522.594
690958.56,67920.18,5.6392665,7.1606436,3.5,15800.748
1153029.6,68803.555,4.292692,8.043456,5.21,39475.4
1116487.4,62126.746,7.156477,8.200831,5.38,20803.693
1534172.0,76398.38,7.0275517,6.353573,3.42,39014.973
893435.1,55510.473,6.3339734,8.051281,4.24,26153.072
401148.56,38734.004,5.641762,6.297908,2.31,38890.895
1290755.0,62245.74,4.944038,8.40229,6.14,44373.633
1865071.4,88933.195,6.2137623,7.082952,5.5,52976.31
1251430.9,58229.77,4.685217,7.854513,5.03,44972.03
1133910.6,58282.1,6.4215446,5.520687,3.05,49585.566
1688093.2,73689.43,5.4769,8.570357,4.02,49240.316
1394132.2,61667.723,5.5933847,7.3335714,4.2,65184.58
923444.1,78462.91,5.355725,6.479994,4.23,17227.906
1131533.5,50857.098,5.5125055,8.530697,3.26,40790.184
1475700.8,73331.555,6.6692157,7.085477,3.15,42656.438
842985.9,52541.32,4.8852434,7.225522,3.2,41258.26
1327718.4,77922.984,5.9317493,5.6293726,4.4,36561.832
1220700.8,68811.67,6.4676666,6.4972987,2.02,33910.832
1403176.4,55421.168,8.223912,7.526952,3.07,30995.209
1331656.5,68776.664,6.105566,7.4926996,4.43,37986.703
1051568.0,55691.5,4.5894103,7.8541956,4.18,44019.21
1813857.9,72654.57,6.106164,8.338979,3.23,51456.152
1041237.8,67362.46,5.8820024,7.006285,4.21,32363.379
1746087.0,90864.0,6.3138914,6.3702607,2.44,41837.477
1412881.8,69173.67,6.3057227,6.14847,4.03,44935.38
1557626.8,85592.38,5.5826564,7.8267283,6.46,25670.379
1797105.1,61625.06,7.0482783,7.4581547,3.1,52850.414
923246.9,65197.996,6.8106465,5.617602,4.18,28162.441
834185.56,76009.3,4.7503495,5.3865714,3.3,26888.408
1603750.0,69421.03,7.7987595,6.8585563,2.46,38962.023
1510996.4,79348.44,5.9691267,5.8148227,3.09,50519.29
1496539.4,81239.17,5.888927,7.7596955,4.04,27384.865
1447325.6,71348.47,5.627574,8.09294,5.47,45263.035
1361842.0,76024.766,6.701564,8.574097,5.5,16619.268
1409977.1,62421.97,6.165033,7.0850725,5.48,50370.062
1534111.6,85192.74,6.501046,6.889478,2.22,22850.062
1484688.2,76113.37,5.625762,7.067777,6.13,46903.74
1379169.5,75767.7,5.6328187,8.299378,3.37,27444.586
1884385.6,78070.07,4.444299,8.404364,3.24,60023.36
856383.5,70965.07,4.999277,7.4599385,6.26,15482.452
1689512.1,83016.43,6.8171544,6.313062,3.46,34140.168
1640185.8,71105.29,5.9599447,7.778721,4.49,48457.02
452530.2,42814.992,5.247613,6.0809813,4.02,41426.39
980145.8,68071.43,4.8654385,6.1085668,3.39,35525.875
1449409.4,72992.36,4.878965,7.5989985,5.02,35123.383
814784.25,60912.715,4.8158474,6.8236737,3.17,41100.33
1735637.4,70670.586,7.5986943,7.9472375,5.13,40022.344
964924.5,52308.336,6.8515086,5.5319877,3.49,35703.992
1490718.4,68210.63,6.5559053,7.354883,5.37,52591.36
1086186.4,69380.01,5.71961,8.022283,5.18,28115.604
1759180.0,80366.375,6.6140146,7.308434,4.31,42775.984
1315828.9,74775.22,5.7588706,6.7972527,2.06,36903.31
1137685.1,65210.242,6.405675,7.5423784,3.11,39286.156
1446155.1,77336.03,6.2027116,6.273381,4.43,30222.691
1602903.2,72661.75,6.472277,6.9712925,4.18,47048.49
1440246.4,78656.375,5.400689,7.6324697,3.13,30157.629
800146.25,63824.395,4.9917502,5.003836,4.0,40086.457
1491538.5,74625.74,5.1541514,9.034976,4.44,35548.652
969323.5,60749.234,6.465123,6.168514,3.25,32891.16
1055772.9,68780.91,5.1587496,7.748133,6.2,36591.957
1299430.1,68923.69,6.6474056,6.5818,4.29,40903.56
1340095.0,70190.8,6.745054,6.6625667,2.01,29215.137
1723729.6,86690.875,6.259901,6.6762652,3.23,42589.625
1214104.9,68935.22,5.534966,7.4107847,5.48,37908.348
393639.06,56851.996,5.441992,5.8536572,2.21,23915.564
1472540.0,51586.273,7.610991,6.927859,3.47,55449.406
502553.06,58276.582,4.363524,5.847511,4.01,31457.043
1296223.8,82713.914,6.4479637,4.58387,4.29,29936.396
1342815.0,73451.09,5.9681854,5.90694,2.1,49251.81
1698219.8,69667.18,7.2569356,6.5736184,4.42,53056.062
555504.1,59375.188,4.610728,7.5679536,4.41,20794.822
1298980.9,66036.734,5.8047547,7.1428356,3.02,45577.3
1440736.6,65885.13,7.652591,6.1960936,4.02,34100.918
1145351.1,77417.23,5.6638603,7.5809064,6.29,26527.299
1546957.2,78276.4,6.812865,6.997285,4.23,29483.36
1070818.8,67160.85,6.4442835,6.8611317,2.12,33805.33
1993453.6,81835.87,7.7494025,5.841565,3.34,51039.387
891981.1,61426.0,4.143033,6.4840956,3.32,45701.332
1443842.0,80889.67,6.6135216,7.99342,6.18,12513.682
1305219.5,91458.33,4.1360216,5.984186,2.31,34252.73
1238708.8,59119.586,5.4638753,7.733375,6.42,45539.12
1241386.8,77413.93,6.204789,6.549836,3.21,28795.121
849008.7,60421.754,5.6327934,5.7810826,4.07,32754.83
1656785.5,79354.05,6.985001,8.146309,6.22,39092.184
1896650.4,63151.164,8.381096,9.92152,5.04,42266.293
1300362.0,68805.02,6.095992,8.126159,6.37,40744.094
1159749.1,78032.88,3.7848394,7.6190114,4.24,35334.633
1263744.0,76071.79,7.166338,6.8612065,2.05,15586.357
1292643.5,63334.566,6.9072204,7.28604,6.25,35638.54
1357711.0,63650.855,5.655903,8.037263,3.4,46457.02
945551.1,66181.914,4.8210354,6.545257,3.14,25337.012
1572099.8,71717.19,6.142771,7.7090225,5.24,51974.84
2019424.2,74419.54,7.814355,8.46938,3.31,48591.395
831471.5,59289.684,6.586816,5.528944,4.28,29496.945
1408347.5,72197.375,7.061757,5.733871,3.03,34598.98
1154126.2,69423.93,5.8368664,6.7037544,2.3,36409.133
1521085.5,64231.684,4.3110175,8.747409,5.32,59717.668
1522143.6,66005.31,4.986836,9.36937,4.13,43283.934
1528714.2,82943.89,6.021106,6.278453,4.25,50524.74
1289042.1,71735.98,5.907234,7.076944,4.2,38244.582
1222799.4,57319.953,6.7355638,7.3095155,6.19,44738.395
792174.2,72363.2,4.509671,4.525421,3.03,42543.54
1753967.5,87678.164,5.056789,7.7127743,3.16,43805.523
1149524.8,66404.164,6.2059393,6.2001157,4.5,35977.32
1876497.2,94295.664,5.079485,7.255141,6.43,46014.582
1045348.25,60891.73,6.5907288,6.3173995,3.19,41217.117
1323300.8,82264.15,4.758588,6.4226313,3.46,37581.055
997239.7,58666.227,5.418955,6.458756,2.45,48132.617
1204939.9,62497.33,7.286101,7.464634,4.09,27485.242
1877942.0,84226.164,7.981054,7.934351,5.01,30167.234
1245053.4,74380.945,5.3306036,7.6428947,3.02,37315.79
1165990.6,73753.74,5.5775924,6.160888,2.42,24970.705
1517152.6,76355.74,4.7670403,7.1243987,4.23,50209.55
847767.94,59024.71,5.483083,6.0659003,3.36,36271.53
1012269.44,54241.457,6.687493,7.0345917,3.3,38997.785
1439431.5,90493.6,4.6065626,6.532432,2.48,45211.008
1461511.9,82665.23,6.562289,6.34507,2.44,35513.457
678587.25,45520.55,6.0322447,7.6836643,4.15,20070.23
783350.7,58927.58,6.304035,4.415753,4.23,49100.824
1499552.2,63689.477,6.488149,8.695313,6.19,36260.066
1458422.8,82989.95,6.3315673,7.7746344,4.49,19372.748
1228879.9,81614.87,5.186638,6.285207,3.17,33611.44
932380.56,78661.55,5.1826935,5.553071,4.04,25087.371
834268.3,56907.133,5.3643994,7.1940207,4.17,38959.492
1351007.0,74636.9,5.740076,8.902225,6.43,22880.824
1068786.6,63926.105,4.7913575,5.6976304,3.35,54954.76
1124396.2,62320.258,6.4174957,8.427869,4.0,14596.25
2370231.2,101599.67,7.798746,7.480512,6.39,37523.863
1334952.6,66051.55,7.465496,7.7958684,6.49,26761.936
1504441.0,71475.83,6.652484,5.651019,4.14,48227.074
1153435.1,63137.984,5.3915577,6.9137764,3.36,47697.27
1259357.0,57223.574,6.316382,8.460541,3.43,44907.38
1567745.8,76075.16,6.905818,5.98513,4.16,40368.56
1516419.8,74579.27,6.0215416,7.336152,5.37,44873.84
1365151.4,84292.53,5.8039436,6.769939,3.21,36446.87
1046030.1,79120.445,5.0833607,5.401787,4.25,39563.973
1233965.9,57143.68,6.1507964,6.8485775,2.09,51479.07
1009769.06,66300.58,6.1142187,5.588031,4.22,31581.838
1453597.5,70161.336,6.2474303,5.821401,4.3,37787.664
1103206.8,75212.33,6.052408,6.690464,3.17,23162.91
1571253.5,86762.88,6.5301933,5.106962,2.09,47724.582
1400111.5,69180.016,6.583566,5.5148973,2.29,38114.527
1822987.9,78010.92,6.9245386,8.210602,4.42,44157.285
1174747.5,65192.105,6.275509,8.017889,4.47,26228.395
1147908.5,61325.08,4.3388104,6.303479,2.48,51406.74
1124125.9,62617.33,5.463119,6.45062,3.48,48372.3
822934.8,63970.625,3.7459223,6.502411,2.5,31944.553
1448775.0,68860.586,6.3765836,7.3516126,3.03,40542.812
1063630.9,66701.766,4.7759075,7.9215775,4.36,37752.914
861657.4,73823.94,4.739241,7.5901017,3.19,10555.703
1034760.06,62995.19,5.3801746,6.1919813,4.43,34347.242
1240864.1,75864.5,5.635341,6.656388,3.06,35756.688
1442372.0,72687.734,6.708692,7.8005805,5.34,35427.105
1390620.1,67059.914,5.9528265,8.368597,6.46,35294.285
